0,2
0.050916308,2.706479361
0.101832617,3.276522887
0.152748924,3.56154465
0.203665232,3.575448151
0.254581541,3.596303402
0.305497849,3.651917404
0.356414156,3.672772655
0.407330465,3.700579656
0.458246773,3.804855911
0.509163081,3.811807661
0.56007939,3.818759412
0.610995697,3.818759412
0.661912006,3.874373414
0.712828314,3.804855911
0.763744622,3.846566413
0.81466093,3.853518163
0.865577238,3.881325165
0.916493546,3.985601419
0.967409855,4.124636426
1.018326163,4.326237185
1.06924247,4.513934443
1.120158779,4.701631702
1.171075087,4.826763207
1.221991395,5.028363966
1.272907703,5.10483322
1.323824011,5.209109475
1.374740319,5.306433979
1.425656628,5.403758483
1.476572935,5.480227737
1.527489243,5.563648741
1.578405552,5.563648741
1.62932186,5.563648741
1.680238169,5.605359243
1.731154476,5.681828496
1.782070784,5.723538998
1.832987093,5.800008251
1.883903401,5.751345999
1.934819708,5.869525754
1.985736017,5.834767003
2.036652325,5.883429255
2.087568633,6.140644017
2.138484942,6.43261753
2.189401249,6.731542793
2.240317557,7.044371558
2.291233866,7.364152072
2.342150174,7.614415083
2.393066481,7.857726344
2.44398279,8.010664851
2.494899098,8.316541865
2.545815406,8.608515378
2.596731714,8.879633641
2.647648022,9.018668647
2.69856433,9.199414155
2.749480639,9.512242919
2.800396947,9.790312932
2.851313255,9.998865441
2.902229563,10.1865627
2.953145871,10.2282732
3.00406218,10.2282732
3.054978487,10.1865627
3.105894795,10.2282732
3.156811104,10.20741795
3.207727412,10.15180395
3.258643719,10.03362419
3.309560028,9.929347938
3.360476336,9.832023434
3.411392644,9.776409431
3.462308953,9.686036677
3.51322526,9.609567424
3.564141568,9.540049921
3.615057877,9.540049921
3.665974185,9.832023434
3.716890492,10.07533469
3.767806801,10.36730821
3.818723109,10.73575097
3.869639418,11.15980774
3.920555726,11.61862326
3.971472033,12.08439054
4.022388342,12.55710956
4.07330465,13.02982858
4.124220958,13.4052231
4.175137266,13.71805186
4.226053574,13.99612187
4.276969882,14.16296388
4.327886191,14.27419188
4.378802498,14.32285414
4.429718806,14.41322689
4.480635115,14.44103389
4.531551423,14.65653815
4.582467731,15.21267818
4.633384039,15.7688182
4.684300347,16.34581348
4.735216655,16.67949749
4.786132964,16.83938775
4.837049271,16.92280875
4.887965579,17.02013326
4.938881888,17.08965076
4.989798196,17.07574726
5.040714504,17.44419003
5.091630812,17.9238608
5.14254712,18.28535182
5.193463429,18.61208408
5.244379737,18.9874786
5.295296044,19.55752212
5.346212353,20.19708315
5.397128661,20.76017493
5.448044969,21.61524022
5.498961277,22.22004249
5.549877585,22.51201601
5.600793893,22.66495451
5.651710202,22.97083153
5.70262651,23.37403305
5.753542817,23.73552406
5.804459126,23.89541432
5.855375434,23.96493182
5.906291742,23.94407657
5.95720805,23.79808982
6,23.78244838
